sku,question,answer
Q2M-OR500M,GYEON OdorRemover nasıl çalışır?,"Aktif partiküller kötü kokuyu kimyasal olarak kapsüller ve tamamen ortadan kaldırır - maskelemez, yok eder."
Q2M-OR500M,Kumaşta leke yapar mı?,"Hayır, su bazlı ve pH-nötr formül boya ve döşemeye zarar vermez."
Q2M-OR500M,Evcil hayvan kokularını giderir mi?,"Evet, bakterileri kimyasal olarak etkisizleştirip kalıcı ferahlık sağlar."
Q2M-OR500M,Kaç araç için yeterli?,500 ml şişe 12-15 araç veya 50 m² alan için yeterlidir.
79415,INNOVACAR N0 ODORS nasıl çalışır?,Patent korumalı aktif enzimler sayesinde kokuya neden olan organik atıkları moleküler düzeyde parçalar.
79415,Neden yeniden aktifleşiyor?,Nem varlığında tekrar aktifleşen özel molekülleri sayesinde temiz kokunun etkisi uzun süre devam eder.
79415,Hangi kokuları giderir?,"Sigara, evcil hayvan, idrar, süt, gıda ve küf kokularında etkilidir."
79415,Diğer koku gidericilerden farkı nedir?,"Maskelemez, enzim bazlı formül ile kokunun kaynağını parçalar ve yok eder."
74436,DEOTEX PLUS nasıl çalışır?,"Yüksek alkol içerikli formülü bakteri, mantar ve virüslere karşı fiziksel hijyen sağlar ve kötü kokuları giderir."
74436,One-shot sistem nedir?,"Ürün tek uygulamada tamamen salınır, araç içinde derinlemesine işlem sağlar."
74436,Hangi araçlarda kullanılır?,"Otomobil, kamyon, karavan, ev/ofis klimaları, otobüs ve minibüs gibi tüm araçlarda kullanılabilir."
74436,Kullanım sonrası ne yapmalı?,Uygulama sonunda aracı 5 dakika havalandırın.
701610,Deotex nasıl çalışır?,"İçeriğindeki çinko risinoleat molekülleri, kokunun kaynağını yüzeyde fiziksel olarak hapsederek uzaklaştırır."
701610,Deotex Plus'tan farkı nedir?,"Deotex günlük kullanım için sprey parfüm iken, Deotex Plus klima sistemi için one-shot dezenfektan ürünüdür."
701610,Hangi kokuları giderir?,"Yiyecek, nem, evcil hayvan, duman ve ter kokularını etkili şekilde giderir."
701610,Kullanım sonrası durulamak gerekir mi?,"Hayır, ürün saf olarak kullanılır ve durulama gerektirmez."
TF1138,Little Joe Koku Kapsülü nasıl çalışır?,Kurutma döngüsünde ısı ile aktif hale gelir ve çamaşırlara kalıcı koku bırakır.
TF1138,Orkide kokusu nasıl?,"Narenciye üst notaları, orkide ve yasemin kalp notaları, sandal ağacı ve misk alt notalarıyla zarif bir aroma."
TF1138,Kaç kurutma boyunca etkili?,"Her kapsül 20 kurutmaya kadar etkilidir, 2'li pakette toplam 40 kurutma."
TF1138,Hassas ciltler için uygun mu?,"Evet, toksik ve alkol içermeyen formülü hassas ciltlere uygundur."
TF0137,Little Joe Koku Kapsülü nasıl çalışır?,Kurutma döngüsünde ısı ile aktif hale gelir ve çamaşırlara kalıcı koku bırakır.
TF0137,Vanilya kokusu nasıl?,"Tatlı vanilya, kremsi sıcaklık ve çiçeksi ferahlıkla harmanlanmış yumuşak bir aroma."
TF0137,Kaç kurutma boyunca etkili?,"Her kapsül 20 kurutmaya kadar etkilidir, 2'li pakette toplam 40 kurutma."
TF0137,Hassas ciltler için uygun mu?,"Evet, toksik ve alkol içermeyen formülü hassas ciltlere uygundur."
TF2136,Little Joe Koku Kapsülü nasıl çalışır?,Kurutma döngüsünde ısı ile aktif hale gelir ve çamaşırlara kalıcı koku bırakır.
TF2136,Lavanta kokusu nasıl?,Lavantanın hafif otsu ve tatlı çiçeksi notalarıyla taze ve huzurlu bir aroma.
TF2136,Kaç kurutma boyunca etkili?,"Her kapsül 20 kurutmaya kadar etkilidir, 2'li pakette toplam 40 kurutma."
TF2136,Hassas ciltler için uygun mu?,"Evet, toksik ve alkol içermeyen formülü hassas ciltlere uygundur."
76283,Bean Refill nedir?,"FRA-BER Bean serisi araç kokularının yedek kartuşudur, ana üniteyi değiştirmeden kokuyu yenileyebilirsiniz."
76283,Hangi ürünle uyumlu?,FRA-BER Bean Classic araç kokusu ünitesi ile uyumludur.
76283,Diğer Bean çeşitleri hangileri?,"Balance, Casual, Glamour, Sporty gibi farklı yaşam tarzlarına uygun çeşitler mevcuttur."
76283,Ne kadar süre dayanır?,Kullanım koşullarına bağlı olarak aylarca kalıcı koku sağlar.
76280,Bean Refill nedir?,"FRA-BER Bean serisi araç kokularının yedek kartuşudur, ana üniteyi değiştirmeden kokuyu yenileyebilirsiniz."
76280,Hangi ürünle uyumlu?,FRA-BER Bean Sporty araç kokusu ünitesi ile uyumludur.
76280,Diğer Bean çeşitleri hangileri?,"Balance, Casual, Classic, Glamour gibi farklı yaşam tarzlarına uygun çeşitler mevcuttur."
76280,Ne kadar süre dayanır?,Kullanım koşullarına bağlı olarak aylarca kalıcı koku sağlar.
Q2M-ORP4P,OdorRemover Pads nasıl çalışır?,"Aktif partiküller kokuyu kimyasal olarak kapsüller ve bakterileri etkisizleştirir - maskeleme yapmaz, yok eder."
Q2M-ORP4P,Pedler parfüm kokusu yayar mı?,"Hayır, kokusuzdur; yalnızca kötü kokuları nötralize eder."
Q2M-ORP4P,Bir araç için kaç ped gerekir?,Genellikle 1 ped tüm kabin için yeterlidir; yoğun kokuda 2 ped kullanabilirsiniz.
Q2M-ORP4P,Evcil hayvanlar için zararlı mı?,"Formül toksik değildir, ancak yutma riskine karşı erişemeyecekleri yere koyun."
Q2M-GPYA1000M,Sadece temizlik mi yoksa koruma da sağlıyor mu?,Her ikisi de. Temizlerken aynı zamanda hidrofobik (su itici) tabaka bırakır.
Q2M-GPYA1000M,İç camlarda kullanılabilir mi?,"Evet, hem iç hem dış camlarda kullanılır. LCD ekranlarda da güvenlidir."
Q2M-GPYA1000M,Su iticilik ne kadar sürer?,Yaklaşık 4 hafta. Düzenli yıkamalarla azalabilir.
Q2M-GPYA1000M,Renk tonlu camlarda güvenli mi?,"Evet, amonyaksız formülü tüm cam türlerinde güvenlidir."
Q2M-GPYA1000M,1000 ml ile farkı nedir?,"Aynı formül, sadece boyut farkı. 500 ml bireysel kullanım, 1000 ml profesyonel kullanım için uygundur."
Q2M-GPYA1000M,Kaç araç için yeterli?,Araç başına 40 ml tüketimle yaklaşık 12 araç için yeterlidir.
Q2M-GPYA1000M,Silecek kalkması yapar mı?,"Hayır, doğru uygulama ile sileceklerle uyumludur."
700662,Neden amonyaksız?,"Amonyak, vinil, plastik ve nano kaplamalara zarar verebilir. Amonyaksız formül tüm yüzeylerde güvenlidir."
700662,Seyreltme oranı nedir?,"Normal kirlilik için 1:20, yoğun kirlilik için 1:10 oranında su ile seyreltin."
700662,Renk tonlu camlarda güvenli mi?,"Evet, amonyaksız olduğu için tonlu camlarda güvenle kullanılabilir."
700662,500 ml ile farkı nedir?,"Aynı formül, endüstriyel ekonomi boyut. Profesyonel atölyeler için uygundur."
700662,Kaç araca yeter?,1:15 seyreltme ile yaklaşık 70 lt kullanıma hazır ürün elde edilir - yüzlerce araç.
700662,Depolama koşulları nedir?,"Serin, kuru yerde, doğrudan güneş ışığından uzakta saklayın."
700466,Maksimum seyreltme oranı nedir?,Hafif kirlilik için 1:45 oranına kadar seyreltilebilir. Yoğun kirlilik için 1:10 önerilir.
700466,Plastik yüzeylerde güvenli mi?,"Evet, cam ve plastik yüzeylerde güvenle kullanılabilir."
700466,"4,54 L ne kadar süre yeter?",Seyreltme oranına bağlı olarak 45-205 lt kullanıma hazır ürün elde edilir.
71176,25 kg ne kadar süre yeter?,1:10 seyreltme ile 250 lt kullanıma hazır ürün elde edilir. Yoğun kullanımda aylar boyunca yeterlidir.
71176,Laminant yüzeylerde güvenli mi?,"Evet, laminant dahil tüm sert yüzeylerde güvenle kullanılabilir."
71176,Kış ve yaz seyreltme farkı var mı?,Her iki mevsimde de 1:10 oranı önerilir.
JC0101,Araç ekranlarında kullanılabilir mi?,"Evet, araç içi LED ve dokunmatik ekranlarda güvenle kullanılabilir."
JC0101,14 ml ne kadar yeter?,Günlük kullanımda haftalarca yetecek kapasitedir.
JC0101,Mikrofiber değiştirilebilir mi?,"Entegre tasarım olduğu için değiştirilmez, ancak ürün bitene kadar dayanıklıdır."
74955,Farlarda güvenli mi?,"Evet, temas ettiği parçalara zarar vermeden farlardan böcek artıklarını profesyonelce temizler."
74955,Hangi oranda seyreltilmeli?,Manuel kullanımda 1:10 ile 1:15 arasında seyreltme önerilir.
74955,Otomatik yıkama sistemlerinde kullanılabilir mi?,"Evet, araç başına 20-40 ml kullanılması önerilir."
74955,Lavavetro serisiyle farkı nedir?,"Toglimoscerini S konsantre formülüdür ve seyreltilerek kullanılır, Lavavetro ise hazır kullanım için tasarlanmıştır."
701606,Konsantre mi?,"Evet, 250 ml şişe cam suyu tankına eklenip su ile tamamlanarak kullanılır."
701606,250 ml versiyonundan farkı nedir?,"Aynı formül, daha ekonomik hacim."
701606,Sinek kalıntılarını temizler mi?,"Evet, sinek ve böcek kalıntılarını parçalayan yenilikçi formüle sahiptir."
701606,Kış aylarında kullanılabilir mi?,Bu ürün yaz formülüdür (Estivo); kış için antifrizli versiyonlar tercih edilmelidir.
701606,Nasıl kullanılır?,Ürünün tamamını ön cam yıkama tankına dökün ve üreticinin belirttiği seviyeye kadar su ile doldurun.
70933,Çevre dostu mu?,"Evet, yeni nesil ekolojik bir ürün olup düşük çevresel etki prensiplerine göre tasarlanmıştır."
70933,Hangi oranda seyreltilmeli?,Manuel kullanımda 1:5 ile 1:10 arasında seyreltme önerilir.
70933,Depurasyon sistemlerine zarar verir mi?,"Hayır, katyonik formülü sayesinde depurasyon sistemlerinde sorun yaratmaz."
70933,Sıcak motorda kullanılabilir mi?,"Hayır, motor soğukken uygulanmalıdır."
Q2M-IDYA4000M,Yüksek parlak piano-black yüzeylerde iz yapar mı?,Doğru mikrofiber kullanıldığında iz bırakmaz; gerekirse kuru bezle anında parlatın.
Q2M-IDYA4000M,Çocuk koltuklarında kullanabilir miyim?,Evet; tekstil ve plastik güvenli formülüyle kısa sürede kokusuz şekilde kurur.
Q2M-IDYA4000M,500 ml versiyonundan farkı nedir?,"Aynı formül, daha büyük hacim. Profesyonel kullanım ve yoğun bakım için ekonomik tercih."
Q2M-APYA4000M,APC boyalı yüzeyde cilayı söker mi?,Doğru seyreltme (1:10 ve üstü) kullanıldığında wax/kaplamaya zarar vermez.
Q2M-APYA4000M,Buharlı temizleyiciyle karıştırabilir miyim?,"Evet, 1:15 oranlı solüsyonu buhar tankına ekleyebilirsiniz."
Q2M-APYA4000M,Kumaş koltukta renk solması yapar mı?,Test yapmadan önce gizli bir bölgede 1:15 oranla deneme yapın.
Q2M-FCNA1000M,FabricCleaner seyreltilebilir mi?,Ürün hazır kullanıma sahiptir; ancak köpüğü artırmak için hafif nemlendirme yapabilirsiniz.
Q2M-FCNA1000M,Islak vakum olmadan da etkili mi?,"Evet, fırça ve mikrofiberle tek adım temizlik sağlar; ekstraksiyon derin temizlik için opsiyoneldir."
Q2M-FCNA1000M,Kumaş renklerini ağartır mı?,Doğru kullanıldığında ağartma yapmaz; yine de hassas kumaşlarda gizli bölgede test önerilir.
Q2M-FCNA1000M,Koku giderme etkisi kalıcı mı?,Organik kokuları nötralize eder; kaynağa bağlı olarak düzenli bakım önerilir.
Q2M-PRYA250M,"Parlak yüzey seviyorum, kat sayısını artırabilir miyim?",İkinci kat hafif saten parlaklık verebilir.
Q2M-PRYA250M,Klima ızgaraları gibi dar alanlara nasıl uygulayabilirim?,"Köpük kulak çubuğu veya detailing fırçasına ürün damlatıp sürün, ardından kuru süngerle tamponlayın."
Q2M-PRYA250M,Motor bölmesinde ne kadar seyrelteyim?,"Hafif koruma için 1:5, yoğun kir iticilik için 1:1 spreyleme uygundur."
Q2M-PRYA250M,Dış plastik trimlerde kullanabilir miyim?,"Evet, solgun siyahların rengini derinleştirir ve UV'ye karşı korur."
Q2M-TRC500M,Deri veya Alcantara'da kullanabilir miyim?,Hayır. Ürün plastik/vinil odaklıdır; döşeme için LeatherCleaner Natural önerilir.
Q2M-TRC500M,Mat yüzeyi parlatır mı?,"Hayır, tam mat OEM dokusunu korur; parlaklık vermez, silikon içermez."
Q2M-TRC500M,Eski parlatıcı kalıntılarını tamamen çıkarır mı?,Evet. Fırça veya ScrubPad ile çalışıldığında yağlı dressing tabakasını çözer.
Q2M-TRC500M,Dış plastik trimde güvenli mi?,"Evet, özellikle motor kaputu altı ve dış kauçuk parçalarda etkili; uygulama sonrası durulayın."
73378,Hem manuel hem makine ile kullanılabilir mi?,"Evet, hem emiş makineleri hem de manuel bez/sünger ile kullanıma uygundur."
73378,Kumaş renklerini soldurur mu?,Nanoteknolojik formül renklere zarar vermez; hassas kumaşlarda görünmeyen alanda test önerilir.
73378,Ne kadar alan temizler?,1:50 seyreltme ile 5 lt ürün ortalama 50+ araç iç mekan temizliği için yeterlidir.
73378,Hoş koku bırakır mı?,"Evet, temizlik sonrası kalıcı ferahlık ve hoş koku sağlar."
77075,Gıda ile temas eden yüzeylerde güvenli mi?,"Evet, parfüm ve renklendirici içermez, gıda temas yüzeyleri için özel formüle edilmiştir."
77075,Durulama gerekiyor mu?,Düzenli temizlikte gerekmez; yoğun dezenfeksiyon sonrası gıda temas yüzeylerinde sıcak su ile durulama önerilir.
77075,Hangi yüzeylerde kullanılabilir?,"Çelik, cam, alüminyum, seramik ve plastik yüzeylerde güvenle kullanılır."
77075,Ne kadar seyreltilmeli?,"Düzenli temizlik için 500 ml suya 30-90 ml, sanitasyon için saf kullanım önerilir."
77080,Metalik yüzeylerde güvenli mi?,"Evet, metale zarar vermez."
77080,Gıda ile temas eden yüzeylerde kullanılabilir mi?,Dezenfeksiyondan sonra gıda ile doğrudan temas eden yüzeyler sıcak içme suyuyla tekrar durulanmalıdır.
77080,Zemin temizliğinde ne kadar kullanılmalı?,Her 4 litre su için 60-90 ml (2-3 kapak) önerilir.
77080,Parfüm kokusu bırakır mı?,"Hayır, parfüm veya renklendirici içermez."
70723,Tornador ile kullanılabilir mi?,"Evet, tornador ve diğer ekstraksiyon sistemleriyle mükemmel uyum sağlar."
70723,Plastik yüzeylerde de etkili mi?,"Evet, kumaş, halı ve plastik tüm iç yüzeylerde kullanılabilir."
70723,Ne kadar seyreltilmeli?,Püskürtücü ile 1:25 - 1:50 oranında seyreltme önerilir.
70723,Koku giderici etkisi var mı?,"Evet, organik kir moleküllerini parçalayarak güçlü koku kontrolü sağlar."
70901,Durulama gerekiyor mu?,"Hayır, saf olarak kullanılır ve durulama gerekmez."
70901,Tavan döşemesinde güvenli mi?,"Evet, kuru köpük yapısı tavan temizliği için idealdir."
70901,Ne kadar sürede kurur?,Ortalama 5-10 dakikada kurur.
70901,Deri yüzeylerde kullanılabilir mi?,"Kumaş, halı ve döşeme için tasarlanmıştır; deri için özel ürün önerilir."
74598,Seyreltme gerekiyor mu?,"Hayır, seyreltmeden doğrudan kullanılır."
74598,Tekne iç mekanında kullanılabilir mi?,"Evet, tekne iç mekanlarındaki ahşap ve plastik yüzeylerde de güvenle kullanılır."
74598,Diğer Brilliant versiyonlarından farkı nedir?,Bu versiyon Vanilya parfümlüdür ve ekstra parlaklık (Extra Shine) etkisi sunar.
74598,UV koruması sağlıyor mu?,"Evet, güneş ışınlarının neden olduğu renk solmalarını önlemeye yardımcı olur."
Q2M-PM500M,PurifyMaintain tek başına koruma sağlar mı?,"Evet; tek başına 3 aya kadar antibakteriyel etki sunar, PurifyCoat ile dayanımı uzatır."
Q2M-PM500M,Plastik panellerde iz yapar mı?,"Hayır; iz bırakmayan, şeffaf bir katman bırakır."
Q2M-PM500M,Hangi sıklıkla uygulanmalı?,"Hafif kirde haftada bir, derin temizlemeden sonra mutlaka uygulayın."
Q2M-PM500M,Alkolsüz formül ne avantaj sağlar?,Yüzeyde kurumaya bağlı çatlama veya solma riskini ortadan kaldırır.
701285,Deri yüzeylerde güvenli mi?,"Evet, 1:50 seyreltme ile hassas deri yüzeylerde güvenle kullanılır."
701285,Ekstraksiyon makinesiyle uyumlu mu?,"Evet, düşük köpük formülü emiş makineleriyle mükemmel çalışır."
701285,Karavan iç mekanında kullanılabilir mi?,"Evet, tüm araç türlerinin iç mekanları için uygundur."
701285,Koku giderici etkisi var mı?,"Evet, kirle birlikte kötü kokuları giderir ve ferahlık bırakır."
79771,Boyalı yüzeylerde güvenli mi?,"Evet, metal, plastik, alüminyum ve boyalı yüzeylerde güvenlidir."
79771,Konsantre ürün ne kadar seyreltilmeli?,"Ağır kir için saf, iç plastik için 1:1 seyreltme önerilir."
79771,Anti-statik özellik ne sağlar?,"Temizlik sonrası toz tutulumunu azaltır, yüzeylerin daha uzun süre temiz kalmasını sağlar."
79771,Motor bölmesinde nasıl kullanılır?,"Soğuk yüzeye doğrudan püskürtün, 2-3 dk bekletin, basınçlı su ile durulayın."
79771,500 ml versiyonundan farkı nedir?,"Aynı formül, profesyonel kullanım için ekonomik hacim. Seyreltme oranları da aynıdır."
79771,Köpük lansında kullanılabilir mi?,"Evet, 1:2 oranında seyreltilmiş ürün köpük lansında mükemmel sonuç verir."
79771,Kumaş üzerinde kullanılabilir mi?,"Evet, 1:5-1:40 oranında seyreltilerek kumaş üzerindeki yağ ve kir temizliğinde kullanılabilir."
79771,Motor bölmesinde nasıl seyreltilmeli?,"1:2-1:3 oranında seyreltme önerilir, 2-3 dk bekletip basınçlı su ile durulayın."
79818,Tüm deri tiplerinde kullanılabilir mi?,"Evet, nubuk, vinil, süet dahil sentetik, doğal ve işlenmiş tüm deri türlerinde güvenlidir."
79818,Deriyi kurutur mu?,"Hayır, bitkisel lipid tabaka sayesinde deriyi nemlendirir ve yumuşatır."
79818,Kot lekesi gibi renk transferini temizler mi?,"Evet, renk geçişi olan kumaşlardaki lekeleri etkili şekilde temizler."
79818,Koku giderici özelliği var mı?,"Evet, kötü kokuları yok eder ve taze, nötr bir ortam sağlar."
79818,500 ml versiyonundan farkı nedir?,"Aynı formül, profesyonel kullanım için ekonomik hacim."
79818,Kaç araç temizlenir?,Ortalama 100 ml/araç tüketimle yaklaşık 45 araç iç mekan temizliği yapılabilir.
79818,Seramik kaplama öncesi kullanılabilir mi?,"Evet, koruyucu ürünler öncesi yüzeyi hazır hale getirir."
79818,Alcantara yüzeylerde güvenli mi?,"Evet, Alcantara dahil tüm modern döşeme malzemelerinde güvenlidir."
77019,Mermer zeminde kullanılabilir mi?,"Hayır, mermer, kireçtaşı ve linolyum gibi alkaliye hassas yüzeylerde kullanılmamalıdır."
77019,Zemin otomatı ile uyumlu mu?,"Evet, ıslak temizlik makineleri ve zemin yıkama otomatları ile mükemmel çalışır."
77019,İnşaat sonrası temizlik için ne kadar seyreltilmeli?,Aşırı kirli zeminlerde 1:4-1:8 oranında seyreltme önerilir.
